timestamp	rx_power
79.751529964	-36.7621
79.751697974	-36.7621
79.775006974	-42.3778
79.776529984	-42.3778
79.776697994	-42.3778
79.800006994	-39.7847
79.801530004	-39.7847
79.801698014	-39.7847
79.825007014	-38.0255
79.826530024	-38.0255
79.826698034	-38.0255
79.850007034	-37.7632
79.851530044	-37.7632
79.851698054	-37.7632
79.875007054	-46.6548
79.876530064	-46.6548
79.876698074	-46.6548
79.900007074	-41.3724
79.901530084	-41.3724
79.901698094	-41.3724
79.925007094	-41.4278
79.926530104	-41.4278
79.926698114	-41.4278
79.950007114	-41.6748
79.951530124	-41.6748
79.951698134	-41.6748
79.975007134	-47.7947
79.976530144	-47.7947
79.976698154	-47.7947
80.000007154	-38.9829
80.001530164	-38.9829
80.001698174	-38.9829
80.025007174	-39.0534
80.026530184	-39.0534
80.026698194	-39.0534
80.050007194	-38.3728
80.051530204	-38.3728
80.051698214	-38.3728
80.075007214	-42.7928
80.076530224	-42.7928
80.076698234	-42.7928
80.100007234	-38.0817
80.101530244	-38.0817
80.101698254	-38.0817
80.125007254	-36.9281
80.126530264	-36.9281
80.126698274	-36.9281
80.150007274	-41.0304
80.151530284	-41.0304
80.151698294	-41.0304
80.175007294	-38.8125
80.176530304	-38.8125
80.176698314	-38.8125
80.200007314	-40.5405
80.201530324	-40.5405
80.201698334	-40.5405
80.225007334	-38.3499
80.226530344	-38.3499
80.226698354	-38.3499
80.250007354	-46.0297
80.251530364	-46.0297
80.251698374	-46.0297
80.275007374	-41.5383
80.276530384	-41.5383
80.276698394	-41.5383
80.300007394	-38.989
80.301530404	-38.989
80.301698414	-38.989
80.325007414	-38.708
80.326530425	-38.708
80.326698436	-38.708
80.350007436	-38.6821
80.351530447	-38.6821
80.351698458	-38.6821
80.375007458	-44.6024
80.376530469	-44.6024
80.37669848	-44.6024
80.40000748	-35.5764
80.401530491	-35.5764
80.401698502	-35.5764
80.425007502	-40.8183
80.426530513	-40.8183
80.426698524	-40.8183
80.450007524	-36.9475
80.451530535	-36.9475
80.451698546	-36.9475
80.475007546	-39.3903
80.476530557	-39.3903
80.476698568	-39.3903
80.500007568	-36.6672
80.501530579	-36.6672
80.50169859	-36.6672
80.52500759	-39.9593
80.5265306	-39.9593
80.52669861	-39.9593
80.55000761	-34.8362
80.55153062	-34.8362
80.55169863	-34.8362
80.57500763	-39.1348
80.57653064	-39.1348
80.57669865	-39.1348
80.60000765	-40.3577
80.60153066	-40.3577
80.60169867	-40.3577
80.62500767	-36.4571
80.62653068	-36.4571
80.62669869	-36.4571
80.65000769	-42.3792
80.6515307	-42.3792
80.65169871	-42.3792
80.67500771	-36.5249
80.67653072	-36.5249
80.67669873	-36.5249
80.70000773	-39.4644
80.70153074	-39.4644
80.70169875	-39.4644
80.72500775	-38.8546
80.72653076	-38.8546
80.72669877	-38.8546
80.75000777	-38.8985
80.75153078	-38.8985
80.75169879	-38.8985
80.77500779	-39.4723
80.7765308	-39.4723
80.77669881	-39.4723
80.80000781	-36.8236
80.80153082	-36.8236
80.80169883	-36.8236
80.82500783	-40.4956
80.82653084	-40.4956
80.82669885	-40.4956
80.85000785	-39.2607
80.851530859	-39.2607
80.851698868	-39.2607
80.875007868	-38.0775
80.876530877	-38.0775
80.876698886	-38.0775
80.900007886	-41.4632
80.901530895	-41.4632
80.901698904	-41.4632
80.925007904	-39.7719
80.926530913	-39.7719
80.926698922	-39.7719
80.950007922	-40.0731
80.951530931	-40.0731
80.95169894	-40.0731
80.97500794	-46.252
80.976530949	-46.252
80.976698958	-46.252
81.000007958	-40.6427
81.001530967	-40.6427
81.001698976	-40.6427
81.025007976	-38.5972
81.026530985	-38.5972
81.026698994	-38.5972
81.050007994	-45.8747
81.051531003	-45.8747
81.051699012	-45.8747
81.075008012	-37.1375
81.076531021	-37.1375
81.07669903	-37.1375
81.10000803	-40.2895
81.101531039	-40.2895
81.101699048	-40.2895
81.125008048	-40.0145
81.126531057	-40.0145
81.126699066	-40.0145
81.150008066	-36.446
81.151531075	-36.446
81.151699084	-36.446
81.175008084	-43.0456
81.176531093	-43.0456
81.176699102	-43.0456
81.200008102	-38.0131
81.20153111	-38.0131
81.201699118	-38.0131
81.225008118	-40.7832
81.226531126	-40.7832
81.226699134	-40.7832
81.250008134	-40.8612
81.251531142	-40.8612
81.25169915	-40.8612
81.27500815	-39.4058
81.276531158	-39.4058
81.276699166	-39.4058
81.300008166	-40.8866
81.301531174	-40.8866
81.301699182	-40.8866
81.325008182	-42.1594
81.32653119	-42.1594
81.326699198	-42.1594
81.350008198	-36.3833
81.351531206	-36.3833
81.351699214	-36.3833
81.375008214	-37.3448
81.376531222	-37.3448
81.37669923	-37.3448
81.40000823	-36.1815
81.401531238	-36.1815
81.401699246	-36.1815
81.425008246	-33.4074
81.426531254	-33.4074
81.426699262	-33.4074
81.450008262	-36.0693
81.45153127	-36.0693
81.451699278	-36.0693
81.475008278	-33.0739
81.476531286	-33.0739
81.476699294	-33.0739
81.500008294	-33.2588
81.501531302	-33.2588
81.50169931	-33.2588
81.52500831	-36.4213
81.526531318	-36.4213
81.526699326	-36.4213
81.550008326	-35.2895
81.551531333	-35.2895
81.55169934	-35.2895
81.57500834	-37.2515
81.576531347	-37.2515
81.576699354	-37.2515
81.600008354	-38.2422
81.601531361	-38.2422
81.601699368	-38.2422
81.625008368	-37.1552
81.626531375	-37.1552
81.626699382	-37.1552
81.650008382	-37.5095
81.651531389	-37.5095
81.651699396	-37.5095
81.675008396	-38.657
81.676531403	-38.657
81.67669941	-38.657
81.70000841	-34.7393
81.701531417	-34.7393
81.701699424	-34.7393
81.725008424	-36.5473
81.726531431	-36.5473
81.726699438	-36.5473
81.750008438	-35.8549
81.751531445	-35.8549
81.751699452	-35.8549
81.775008452	-34.8807
81.776531459	-34.8807
81.776699466	-34.8807
81.800008466	-37.4007
81.801531473	-37.4007
81.80169948	-37.4007
81.82500848	-35.589
81.826531487	-35.589
81.826699494	-35.589
81.850008494	-38.0347
81.851531501	-38.0347
81.851699508	-38.0347
81.875008508	-38.3459
81.876531515	-38.3459
81.876699522	-38.3459
81.900008522	-36.191
81.901531529	-36.191
81.901699536	-36.191
81.920025	-36.0872
81.925005	-36.0872
81.926528006	-36.0873
81.926696012	-36.0873
81.950005012	-36.123
81.951528018	-36.123
81.951696024	-36.123
81.975005024	-33.9553
81.97652803	-33.9553
81.976696036	-33.9553
82.000005036	-35.2062
82.001528042	-35.2062
82.001696048	-35.2062
82.025005048	-36.8422
82.026528054	-36.8422
82.02669606	-36.8422
82.05000506	-36.4506
82.051528066	-36.4506
82.051696072	-36.4506
82.075005072	-40.7784
82.076528078	-40.7784
82.076696084	-40.7784
82.100005084	-39.3235
82.10152809	-39.3235
82.101696096	-39.3235
82.125005096	-38.9398
82.126528102	-38.9398
82.126696108	-38.9398
82.150005108	-35.5077
82.151528114	-35.5077
82.15169612	-35.5077
82.17500512	-35.0356
82.176528126	-35.0356
82.176696132	-35.0356
82.200005132	-32.7507
82.201528138	-32.7507
82.201696144	-32.7507
82.225005144	-33.1093
82.22652815	-33.1093
82.226696156	-33.1093
82.250005156	-34.5132
82.251528162	-34.5132
82.251696168	-34.5132
82.275005168	-35.9593
82.276528174	-35.9593
82.27669618	-35.9593
82.30000518	-37.1504
82.301528186	-37.1504
82.301696192	-37.1504
82.325005192	-37.7023
82.326528198	-37.7023
82.326696204	-37.7023
82.350005204	-36.767
82.351528209	-36.767
82.351696214	-36.767
82.375005214	-33.9667
82.376528219	-33.9667
82.376696224	-33.9667
82.400005224	-33.4773
82.401528229	-33.4773
82.401696234	-33.4773
82.425005234	-32.6998
82.426528239	-32.6998
82.426696244	-32.6998
82.450005244	-31.902
82.451528249	-31.902
82.451696254	-31.902
82.475005254	-33.5331
82.476528259	-33.5331
82.476696264	-33.5331
82.500005264	-33.3194
82.501528269	-33.3194
82.501696274	-33.3194
82.525005274	-32.9395
82.526528279	-32.9395
82.526696284	-32.9395
82.550005284	-33.3214
82.551528289	-33.3214
82.551696294	-33.3214
82.575005294	-33.7542
82.576528299	-33.7542
82.576696304	-33.7542
82.600005304	-34.5923
82.601528309	-34.5923
82.601696314	-34.5923
82.625005314	-34.0756
82.626528319	-34.0756
82.626696324	-34.0756
82.650005324	-34.4427
82.651528329	-34.4427
82.651696334	-34.4427
82.675005334	-34.1862
82.676528339	-34.1862
82.676696344	-34.1862
82.700005344	-32.888
82.701528349	-32.888
82.701696354	-32.888
82.725005354	-32.1645
82.726528359	-32.1645
82.726696364	-32.1645
82.750005364	-33.0285
82.751528369	-33.0285
82.751696374	-33.0285
82.775005374	-34.4178
82.776528379	-34.4178
82.776696384	-34.4178
82.800005384	-34.7889
82.801528389	-34.7889
82.801696394	-34.7889
82.825005394	-32.8703
82.826528399	-32.8703
82.826696404	-32.8703
82.850005404	-32.6735
82.851528409	-32.6735
82.851696414	-32.6735
82.875005414	-33.8564
82.876528419	-33.8564
82.876696424	-33.8564
82.900005424	-34.9673
82.901528429	-34.9673
82.901696434	-34.9673
82.925005434	-33.8074
82.926528438	-33.8074
82.926696442	-33.8074
82.950005442	-32.8042
82.951528446	-32.8042
82.95169645	-32.8042
82.97500545	-31.7873
82.976528454	-31.7873
82.976696458	-31.7873
83.000005458	-34.9414
83.001528462	-34.9414
83.001696466	-34.9414
83.025005466	-33.591
83.02652847	-33.591
83.026696474	-33.591
83.050005474	-31.6114
83.051528478	-31.6114
83.051696482	-31.6114
83.075005482	-31.8202
83.076528486	-31.8202
83.07669649	-31.8202
83.10000549	-31.8734
83.101528494	-31.8734
83.101696498	-31.8734
83.125005498	-29.9249
83.126528502	-29.9249
83.126696506	-29.9249
83.150005506	-30.7242
83.15152851	-30.7242
83.151696514	-30.7242
83.175005514	-32.4002
83.176528518	-32.4002
83.176696522	-32.4002
83.200005522	-33.1953
83.201528526	-33.1953
83.20169653	-33.1953
83.22500553	-32.3488
83.226528534	-32.3488
83.226696538	-32.3488
83.250005538	-32.1784
83.251528542	-32.1784
83.251696546	-32.1784
83.275005546	-31.0357
83.27652855	-31.0357
83.276696554	-31.0357
83.300005554	-31.1619
83.301528558	-31.1619
83.301696562	-31.1619
83.325005562	-34.3161
83.326528566	-34.3161
83.32669657	-34.3161
83.35000557	-33.0238
83.351528574	-33.0238
83.351696578	-33.0238
83.375005578	-31.2412
83.376528582	-31.2412
83.376696586	-31.2412
83.400005586	-33.563
83.40152859	-33.563
83.401696594	-33.563
83.425005594	-31.8116
83.426528598	-31.8116
83.426696602	-31.8116
83.450005602	-34.1965
83.451528606	-34.1965
83.45169661	-34.1965
83.47500561	-33.3318
83.476528614	-33.3318
83.476696618	-33.3318
83.500005618	-30.8103
83.501528622	-30.8103
83.501696626	-30.8103
83.525005626	-32.0343
83.52652863	-32.0343
83.526696634	-32.0343
83.550005634	-31.7978
83.551528638	-31.7978
83.551696642	-31.7978
83.575005642	-32.2913
83.576528646	-32.2913
83.57669665	-32.2913
83.60000565	-30.5673
83.601528654	-30.5673
83.601696658	-30.5673
83.625005658	-30.841
83.626528662	-30.841
83.626696666	-30.841
83.650005666	-33.1057
83.65152867	-33.1057
83.651696674	-33.1057
83.675005674	-31.0326
83.676528678	-31.0326
83.676696682	-31.0326
83.700005682	-31.5172
83.701528686	-31.5172
83.70169669	-31.5172
83.72500569	-30.2009
83.726528694	-30.2009
83.726696698	-30.2009
83.750005698	-35.9181
83.751528702	-35.9181
83.751696706	-35.9181
83.775005706	-31.1176
83.77652871	-31.1176
83.776696714	-31.1176
83.800005714	-33.4608
83.801528718	-33.4608
83.801696722	-33.4608
83.825005722	-32.3136
83.826528726	-32.3136
83.82669673	-32.3136
83.85000573	-38.2455
83.851528734	-38.2455
83.851696738	-38.2455
83.875005738	-32.3824
83.876528742	-32.3824
83.876696746	-32.3824
83.900005746	-36.837
83.901528751	-36.837
83.901696756	-36.837
83.925005756	-36.2116
83.926528761	-36.2116
83.926696766	-36.2116
83.950005766	-34.2128
83.951528771	-34.2128
83.951696776	-34.2128
83.975005776	-32.4275
83.976528781	-32.4275
83.976696786	-32.4275
84.000005786	-35.9932
84.001528791	-35.9932
84.001696796	-35.9932
84.025005796	-33.3568
84.026528801	-33.3568
84.026696806	-33.3568
84.050005806	-32.6535
84.051528811	-32.6535
84.051696816	-32.6535
84.075005816	-34.5816
84.076528821	-34.5816
84.076696826	-34.5816
84.100005826	-34.4834
84.101528831	-34.4834
84.101696836	-34.4834
84.125005836	-30.6379
84.126528841	-30.6379
84.126696846	-30.6379
84.150005846	-30.6977
84.151528851	-30.6977
84.151696856	-30.6977
84.175005856	-32.088
84.176528861	-32.088
84.176696866	-32.088
84.200005866	-32.7297
84.201528871	-32.7297
84.201696876	-32.7297
84.225005876	-31.5437
84.226528881	-31.5437
84.226696886	-31.5437
84.250005886	-31.0669
84.251528891	-31.0669
84.251696896	-31.0669
84.275005896	-32.8289
84.276528901	-32.8289
84.276696906	-32.8289
84.300005906	-34.6317
84.301528911	-34.6317
84.301696916	-34.6317
84.325005916	-35.2629
84.326528921	-35.2629
84.326696926	-35.2629
84.350005926	-34.1293
84.351528931	-34.1293
84.351696936	-34.1293
84.375005936	-33.4356
84.376528941	-33.4356
84.376696946	-33.4356
84.400005946	-33.6423
84.401528951	-33.6423
84.401696956	-33.6423
84.425005956	-34.6519
84.426528961	-34.6519
84.426696966	-34.6519
84.450005966	-35.3416
84.451528971	-35.3416
84.451696976	-35.3416
84.475005976	-32.7438
84.476528981	-32.7438
84.476696986	-32.7438
84.500005986	-31.981
84.501528991	-31.981
84.501696996	-31.981
84.525005996	-31.1578
84.526529001	-31.1578
84.526697006	-31.1578
84.550006006	-34.1615
84.551529011	-34.1615
84.551697016	-34.1615
84.575006016	-35.331
84.576529021	-35.331
84.576697026	-35.331
84.600006026	-37.1336
84.601529031	-37.1336
84.601697036	-37.1336
84.625006036	-34.6268
84.626529041	-34.6268
84.626697046	-34.6268
84.650006046	-35.014
84.651529051	-35.014
84.651697056	-35.014
84.675006056	-35.5719
84.676529061	-35.5719
84.676697066	-35.5719
84.700006066	-34.6977
84.701529071	-34.6977
84.701697076	-34.6977
84.725006076	-35.396
84.726529082	-35.396
84.726697088	-35.396
84.750006088	-35.7082
84.751529094	-35.7082
84.7516971	-35.7082
84.7750061	-35.7905
84.776529106	-35.7905
84.776697112	-35.7905
84.800006112	-34.4172
84.801529118	-34.4172
84.801697124	-34.4172
84.825006124	-32.6646
84.82652913	-32.6646
84.826697136	-32.6646
84.850006136	-33.2769
84.851529142	-33.2769
84.851697148	-33.2769
84.875006148	-32.5208
84.876529154	-32.5208
84.87669716	-32.5208
84.90000616	-33.5094
84.901529166	-33.5094
84.901697172	-33.5094
84.925006172	-34.5996
84.926529178	-34.5996
84.926697184	-34.5996
84.950006184	-37.0783
84.95152919	-37.0783
84.951697196	-37.0783
84.975006196	-38.1008
84.976529202	-38.1008
84.976697208	-38.1008
85.000006208	-36.4251
85.001529214	-36.4251
85.00169722	-36.4251
85.02500622	-36.1041
85.026529226	-36.1041
85.026697232	-36.1041
85.050006232	-33.9528
85.051529238	-33.9528
85.051697244	-33.9528
85.075006244	-32.7786
85.07652925	-32.7786
85.076697256	-32.7786
85.100006256	-32.5594
85.101529262	-32.5594
85.101697268	-32.5594
85.125006268	-32.4693
85.126529274	-32.4693
85.12669728	-32.4693
85.15000628	-33.2062
85.151529286	-33.2062
85.151697292	-33.2062
85.175006292	-34.8345
85.176529299	-34.8345
85.176697306	-34.8345
85.200006306	-36.8273
85.201529313	-36.8273
85.20169732	-36.8273
85.22500632	-40.1911
85.226529327	-40.1911
85.226697334	-40.1911
85.250006334	-39.454
85.251529341	-39.454
85.251697348	-39.454
85.275006348	-40.9814
85.276529355	-40.9814
85.276697362	-40.9814
85.300006362	-42.5249
85.301529369	-42.5249
85.301697376	-42.5249
85.325006376	-38.4112
85.326529383	-38.4112
85.32669739	-38.4112
85.35000639	-39.3331
85.351529397	-39.3331
85.351697404	-39.3331
85.375006404	-38.2157
85.376529411	-38.2157
85.376697418	-38.2157
85.400006418	-36.1036
85.401529425	-36.1036
85.401697432	-36.1036
85.425006432	-37.6051
85.426529439	-37.6051
85.426697446	-37.6051
85.450006446	-38.4504
85.451529453	-38.4504
85.45169746	-38.4504
85.47500646	-36.911
85.476529467	-36.911
85.476697474	-36.911
85.500006474	-37.679
85.501529481	-37.679
85.501697488	-37.679
85.525006488	-37.5571
85.526529495	-37.5571
85.526697502	-37.5571
85.550006502	-34.4375
85.551529509	-34.4375
85.551697516	-34.4375
85.575006516	-34.9482
85.576529524	-34.9482
85.576697532	-34.9482
85.600006532	-34.7891
85.60152954	-34.7891
85.601697548	-34.7891
85.625006548	-33.8149
85.626529556	-33.8149
85.626697564	-33.8149
85.650006564	-35.8032
85.651529572	-35.8032
85.65169758	-35.8032
85.67500658	-35.0617
85.676529588	-35.0617
85.676697596	-35.0617
85.700006596	-36.9039
85.701529604	-36.9039
85.701697612	-36.9039
85.725006612	-38.1939
85.72652962	-38.1939
85.726697628	-38.1939
85.750006628	-38.9231
85.751529636	-38.9231
85.751697644	-38.9231
85.775006644	-41.2755
85.776529652	-41.2755
85.77669766	-41.2755
85.80000666	-40.1494
85.801529668	-40.1494
85.801697676	-40.1494
85.825006676	-41.9202
85.826529684	-41.9202
85.826697692	-41.9202
85.850006692	-43.2788
85.8515297	-43.2788
85.851697708	-43.2788
85.875006708	-40.5836
85.876529716	-40.5836
85.876697724	-40.5836
85.900006724	-39.7677
85.901529732	-39.7677
85.90169774	-39.7677
85.92500674	-40.7009
85.926529748	-40.7009
85.926697756	-40.7009
85.950006756	-39.4688
85.951529765	-39.4688
85.951697774	-39.4688
85.975006774	-39.1213
85.976529783	-39.1213
85.976697792	-39.1213
86.000006792	-38.75
86.001529801	-38.75
86.00169781	-38.75
86.02500681	-38.1636
86.026529819	-38.1636
86.026697828	-38.1636
86.050006828	-39.9812
86.051529837	-39.9812
86.051697846	-39.9812
86.075006846	-40.8194
86.076529855	-40.8194
86.076697864	-40.8194
86.100006864	-37.2475
86.101529873	-37.2475
86.101697882	-37.2475
86.125006882	-38.6092
86.126529891	-38.6092
86.1266979	-38.6092
86.1500069	-38.9491
86.151529909	-38.9491
86.151697918	-38.9491
86.175006918	-34.987
86.176529927	-34.987
86.176697936	-34.987
86.200006936	-36.6994
86.201529945	-36.6994
86.201697954	-36.6994
86.225006954	-36.6206
86.226529963	-36.6206
86.226697972	-36.6206
86.250006972	-34.7226
86.251529981	-34.7226
86.25169799	-34.7226
86.27500699	-36.1132
86.276529999	-36.1132
86.276698008	-36.1132
86.300007008	-35.8755
86.301530018	-35.8755
86.301698028	-35.8755
86.325007028	-35.7033
86.326530038	-35.7033
86.326698048	-35.7033
86.350007048	-38.6445
86.351530058	-38.6445
86.351698068	-38.6445
86.375007068	-38.24
86.376530078	-38.24
86.376698088	-38.24
86.400007088	-37.6868
86.401530098	-37.6868
86.401698108	-37.6868
86.425007108	-42.3679
86.426530118	-42.3679
86.426698128	-42.3679
86.450007128	-42.5433
86.451530138	-42.5433
86.451698148	-42.5433
86.475007148	-43.2209
86.476530158	-43.2209
86.476698168	-43.2209
86.500007168	-46.1753
86.501530178	-46.1753
86.501698188	-46.1753
86.525007188	-46.4132
86.526530198	-46.4132
86.526698208	-46.4132
86.550007208	-45.0596
86.551530218	-45.0596
86.551698228	-45.0596
86.575007228	-44.7908
86.576530238	-44.7908
86.576698248	-44.7908
86.600007248	-43.0948
86.601530258	-43.0948
86.601698268	-43.0948
86.625007268	-43.0751
86.626530278	-43.0751
86.626698288	-43.0751
86.650007288	-43.9879
86.651530299	-43.9879
86.65169831	-43.9879
86.67500731	-41.6187
86.676530321	-41.6187
86.676698332	-41.6187
86.700007332	-40.1664
86.701530343	-40.1664
86.701698354	-40.1664
86.725007354	-41.7896
86.726530365	-41.7896
86.726698376	-41.7896
86.750007376	-42.6723
86.751530387	-42.6723
86.751698398	-42.6723
86.775007398	-42.5548
86.776530409	-42.5548
86.77669842	-42.5548
86.80000742	-42.4512
86.801530431	-42.4512
86.801698442	-42.4512
86.825007442	-43.8162
86.826530453	-43.8162
86.826698464	-43.8162
86.850007464	-42.6932
86.851530475	-42.6932
86.851698486	-42.6932
86.875007486	-43.3381
86.876530497	-43.3381
86.876698508	-43.3381
86.900007508	-43.7774
86.901530519	-43.7774
86.90169853	-43.7774
86.92500753	-43.0507
86.926530541	-43.0507
86.926698552	-43.0507
86.950007552	-43.5899
86.951530563	-43.5899
86.951698574	-43.5899
86.975007574	-42.9109
86.976530586	-42.9109
86.976698598	-42.9109
87.000007598	-41.4736
87.00153061	-41.4736
87.001698622	-41.4736
87.025007622	-41.1195
87.026530634	-41.1195
87.026698646	-41.1195
87.040025	-41.9553
87.050009	-42.1143
87.051532012	-42.1143
87.051700024	-42.1143
87.075000024	-42.297
87.076523036	-42.297
87.076691048	-42.297
87.100000048	-40.9907
87.10152306	-40.9907
87.101691072	-40.9907
87.125000072	-40.2964
87.126523084	-40.2964
87.126691096	-40.2964
87.150000096	-40.1412
87.151523108	-40.1412
87.15169112	-40.1412
87.17500012	-40.5602
87.176523132	-40.5602
87.176691144	-40.5602
87.200000144	-40.6677
87.201523156	-40.6677
87.201691168	-40.6677
87.225000168	-40.548
87.22652318	-40.548
87.226691192	-40.548
87.250000192	-40.8804
87.251523204	-40.8804
87.251691216	-40.8804
87.275000216	-41.4499
87.276523228	-41.4499
87.27669124	-41.4499
87.30000024	-41.1337
87.301523253	-41.1337
87.301691266	-41.1337
87.325000266	-40.5692
87.326523279	-40.5692
87.326691292	-40.5692
87.350000292	-40.7341
87.351523305	-40.7341
87.351691318	-40.7341
87.375000318	-39.284
87.376523331	-39.284
87.376691344	-39.284
87.400000344	-39.6445
87.401523357	-39.6445
87.40169137	-39.6445
87.42500037	-38.6606
87.426523383	-38.6606
87.426691396	-38.6606
87.450000396	-38.1742
87.451523409	-38.1742
87.451691422	-38.1742
87.475000422	-37.782
87.476523435	-37.782
87.476691448	-37.782
87.500000448	-37.7078
87.501523461	-37.7078
87.501691474	-37.7078
87.525000474	-37.6411
87.526523487	-37.6411
87.5266915	-37.6411
87.5500005	-37.5783
87.551523513	-37.5783
87.551691526	-37.5783
87.575000526	-37.2153
87.576523539	-37.2153
87.576691552	-37.2153
87.600000552	-37.0162
87.601523565	-37.0162
87.601691578	-37.0162
87.625000578	-36.9999
87.626523592	-36.9999
87.626691606	-36.9999
87.650000606	-37.1929
87.65152362	-37.1929
87.651691634	-37.1929
87.675000634	-37.5123
87.676523648	-37.5123
87.676691662	-37.5123
87.700000662	-37.6394
87.701523676	-37.6394
87.70169169	-37.6394
87.72500069	-37.7242
87.726523704	-37.7242
87.726691718	-37.7242
87.750000718	-37.4289
87.751523732	-37.4289
87.751691746	-37.4289
87.775000746	-37.386
87.77652376	-37.386
87.776691774	-37.386
87.800000774	-37.7725
87.801523788	-37.7725
87.801691802	-37.7725
87.825000802	-38.4487
87.826523816	-38.4487
87.82669183	-38.4487
87.85000083	-39.2182
87.851523844	-39.2182
87.851691858	-39.2182
87.875000858	-39.8456
87.876523872	-39.8456
87.876691886	-39.8456
87.900000886	-39.8345
87.9015239	-39.8345
87.901691914	-39.8345
87.925000914	-39.5806
87.926523929	-39.5806
87.926691944	-39.5806
87.950000944	-40.9471
87.951523959	-40.9471
87.951691974	-40.9471
87.975000974	-41.6697
87.976523989	-41.6697
87.976692004	-41.6697
88.000001004	-42.7202
88.001524019	-42.7202
88.001692034	-42.7202
88.025001034	-43.217
88.026524049	-43.217
88.026692064	-43.217
88.050001064	-42.6169
88.051524079	-42.6169
88.051692094	-42.6169
88.075001094	-41.7177
88.076524109	-41.7177
88.076692124	-41.7177
88.100001124	-41.3281
88.101524139	-41.3281
88.101692154	-41.3281
88.125001154	-41.727
88.126524169	-41.727
88.126692184	-41.727
88.150001184	-42.8014
88.151524199	-42.8014
88.151692214	-42.8014
88.175001214	-43.8592
88.176524229	-43.8592
88.176692244	-43.8592
88.200001244	-43.7772
88.201524259	-43.7772
88.201692274	-43.7772
88.225001274	-42.6387
88.226524289	-42.6387
88.226692304	-42.6387
88.250001304	-41.7602
88.25152432	-41.7602
88.251692336	-41.7602
88.275001336	-41.8552
88.276524352	-41.8552
88.276692368	-41.8552
88.300001368	-42.877
88.301524384	-42.877
88.3016924	-42.877
88.3250014	-44.2861
88.326524416	-44.2861
88.326692432	-44.2861
88.350001432	-44.9769
88.351524448	-44.9769
88.351692464	-44.9769
88.375001464	-44.1668
88.37652448	-44.1668
88.376692496	-44.1668
88.400001496	-42.8378
88.401524512	-42.8378
88.401692528	-42.8378
88.425001528	-42.0451
88.426524544	-42.0451
88.42669256	-42.0451
88.45000156	-42.4273
88.451524576	-42.4273
88.451692592	-42.4273
88.475001592	-43.7051
88.476524608	-43.7051
88.476692624	-43.7051
88.500001624	-44.9457
88.50152464	-44.9457
88.501692656	-44.9457
88.525001656	-45.1281
88.526524672	-45.1281
88.526692688	-45.1281
88.550001688	-43.9055
88.551524705	-43.9055
88.551692722	-43.9055
88.575001722	-42.634
88.576524739	-42.634
88.576692756	-42.634
88.600001756	-42.2168
88.601524773	-42.2168
88.60169279	-42.2168
88.62500179	-42.8767
88.626524807	-42.8767
88.626692824	-42.8767
88.650001824	-44.3711
88.651524841	-44.3711
88.651692858	-44.3711
88.675001858	-45.5944
88.676524875	-45.5944
88.676692892	-45.5944
88.700001892	-45.2388
88.701524909	-45.2388
88.701692926	-45.2388
88.725001926	-43.9297
88.726524943	-43.9297
88.72669296	-43.9297
88.75000196	-42.8919
88.751524977	-42.8919
88.751692994	-42.8919
88.775001994	-42.7777
88.776525011	-42.7777
88.776693028	-42.7777
88.800002028	-43.7213
88.801525045	-43.7213
88.801693062	-43.7213
88.825002062	-45.4205
88.826525079	-45.4205
88.826693096	-45.4205
88.850002096	-46.2117
88.851525113	-46.2117
88.85169313	-46.2117
88.87500213	-45.3505
88.876525148	-45.3505
88.876693166	-45.3505
88.900002166	-44.1229
88.901525184	-44.1229
88.901693202	-44.1229
88.925002202	-43.5555
88.92652522	-43.5555
88.926693238	-43.5555
88.950002238	-43.9335
88.951525256	-43.9335
88.951693274	-43.9335
88.975002274	-45.1995
88.976525292	-45.1995
88.97669331	-45.1995
89.00000231	-46.7322
89.001525328	-46.7322
89.001693346	-46.7322
89.025002346	-47.1498
89.026525364	-47.1498
89.026693382	-47.1498
89.050002382	-46.0014
89.0515254	-46.0014
89.051693418	-46.0014
89.075002418	-44.8047
89.076525436	-44.8047
89.076693454	-44.8047
89.100002454	-44.4014
89.101525472	-44.4014
89.10169349	-44.4014
89.12500249	-44.875
89.126525508	-44.875
89.126693526	-44.875
89.150002526	-46.2465
89.151525544	-46.2465
89.151693562	-46.2465
89.175002562	-47.625
89.176525581	-47.625
89.1766936	-47.625
89.2000026	-47.7043
89.201525619	-47.7043
89.201693638	-47.7043
89.225002638	-46.3849
89.226525657	-46.3849
89.226693676	-46.3849
89.250002676	-45.1502
89.251525695	-45.1502
89.251693714	-45.1502
89.275002714	-44.7229
89.276525733	-44.7229
89.276693752	-44.7229
89.300002752	-45.1688
89.301525771	-45.1688
89.30169379	-45.1688
89.32500279	-46.3649
89.326525809	-46.3649
89.326693828	-46.3649
89.350002828	-47.3407
89.351525847	-47.3407
89.351693866	-47.3407
89.375002866	-47.0501
89.376525885	-47.0501
89.376693904	-47.0501
89.400002904	-45.6524
89.401525923	-45.6524
89.401693942	-45.6524
89.425002942	-44.5736
89.426525961	-44.5736
89.42669398	-44.5736
89.45000298	-44.3579
89.451525999	-44.3579
89.451694018	-44.3579
89.475003018	-45.0381
89.476526037	-45.0381
89.476694056	-45.0381
89.500003056	-46.2699
89.501526076	-46.2699
89.501694096	-46.2699
89.525003096	-47.3239
